DateTime,Temperature
7/11/2021 9:07,21.20
7/11/2021 9:17,21.30
7/11/2021 9:27,21.30
7/11/2021 9:37,21.30
7/11/2021 9:47,21.30
7/11/2021 9:57,21.30
7/11/2021 10:07,21.30
7/11/2021 10:17,21.30
7/11/2021 10:27,21.30
7/11/2021 10:37,21.30
7/11/2021 10:47,21.30
7/11/2021 10:57,21.30
7/11/2021 11:07,21.40
7/11/2021 11:17,21.30
7/11/2021 11:27,21.40
7/11/2021 11:37,21.40
7/11/2021 11:47,21.40
7/11/2021 11:57,21.40
7/11/2021 12:07,21.40
7/11/2021 12:16,21.40
7/11/2021 12:17,21.40
7/11/2021 12:27,21.40
7/11/2021 12:37,21.40
7/11/2021 12:47,21.40
7/11/2021 12:57,21.40
7/11/2021 13:07,21.40
7/11/2021 13:17,21.50
7/11/2021 13:27,21.50
7/11/2021 13:37,21.50
7/11/2021 13:47,21.50
7/11/2021 13:57,21.50
7/11/2021 14:07,21.50
7/11/2021 14:17,21.50
7/11/2021 14:27,21.50
7/11/2021 14:37,21.50
7/11/2021 14:47,21.50
7/11/2021 14:57,21.50
7/11/2021 15:07,21.50
7/11/2021 15:17,21.50
7/11/2021 15:20,21.50
7/11/2021 15:27,21.50
7/11/2021 15:37,21.50
7/11/2021 15:47,21.50
7/11/2021 15:57,21.50
7/11/2021 16:07,21.50
7/11/2021 16:17,21.50
7/11/2021 16:27,21.50
7/11/2021 16:37,21.50
7/11/2021 16:47,21.50
7/11/2021 16:57,21.50
7/11/2021 17:07,21.50
7/11/2021 17:17,21.50
7/11/2021 17:27,21.50
7/11/2021 17:37,21.50
7/11/2021 17:47,21.50
7/11/2021 17:57,21.50
7/11/2021 18:07,21.50
7/11/2021 18:17,21.50
7/11/2021 18:27,21.50
7/11/2021 18:31,21.50
7/11/2021 18:37,21.50
7/11/2021 18:47,21.50
7/11/2021 18:57,21.50
7/11/2021 19:07,21.40
7/11/2021 19:17,21.40
7/11/2021 19:27,21.40
7/11/2021 19:37,21.40
7/11/2021 19:47,21.50
7/11/2021 19:57,21.50
7/11/2021 20:07,21.40
7/11/2021 20:17,21.50
7/11/2021 20:27,21.50
7/11/2021 20:37,21.50
7/11/2021 20:47,21.50
7/11/2021 20:57,21.40
7/11/2021 21:07,21.40
7/11/2021 21:17,21.40
7/11/2021 21:27,21.40
7/11/2021 21:36,21.40
7/11/2021 21:37,21.40
7/11/2021 21:47,21.40
7/11/2021 21:57,21.40
7/11/2021 22:07,21.40
7/11/2021 22:17,21.40
7/11/2021 22:27,21.40
7/11/2021 22:37,21.40
7/11/2021 22:47,21.40
7/11/2021 22:57,21.40
7/11/2021 23:07,21.40
7/11/2021 23:17,21.40
7/11/2021 23:27,21.40
7/11/2021 23:37,21.30
7/11/2021 23:48,21.30
7/11/2021 23:57,21.30
7/12/2021 0:07,21.30
7/12/2021 0:17,21.30
7/12/2021 0:27,21.30
7/12/2021 0:37,21.30
7/12/2021 0:38,21.30
7/12/2021 0:47,21.30
7/12/2021 0:57,21.30
7/12/2021 1:07,21.20
7/12/2021 1:17,21.30
7/12/2021 1:27,21.20
7/12/2021 1:37,21.20
7/12/2021 1:47,21.20
7/12/2021 1:57,21.20
7/12/2021 2:08,21.20
7/12/2021 2:27,21.20
7/12/2021 2:37,21.20
7/12/2021 2:47,21.20
7/12/2021 2:58,21.20
7/12/2021 3:07,21.20
7/12/2021 3:17,21.20
7/12/2021 3:27,21.20
7/12/2021 3:37,21.20
7/12/2021 3:47,21.20
7/12/2021 3:57,21.20
7/12/2021 3:59,21.20
7/12/2021 4:07,21.20
7/12/2021 4:17,21.20
7/12/2021 4:27,21.10
7/12/2021 4:37,21.10
7/12/2021 4:47,21.10
7/12/2021 4:57,21.10
7/12/2021 5:07,21.10
7/12/2021 5:18,21.10
7/12/2021 5:27,21.10
7/12/2021 5:37,21.10
7/12/2021 5:47,21.10
7/12/2021 5:57,21.10
7/12/2021 6:07,21.10
7/12/2021 6:17,21.10
7/12/2021 6:28,21.10
7/12/2021 6:37,21.10
7/12/2021 6:47,21.00
7/12/2021 6:58,21.00
7/12/2021 7:03,21.00
7/12/2021 7:07,20.90
7/12/2021 7:18,20.90
7/12/2021 7:27,20.80
7/12/2021 7:37,20.70
7/12/2021 7:47,20.70
7/12/2021 7:57,20.60
7/12/2021 8:07,20.60
7/12/2021 8:17,20.50
7/12/2021 8:27,20.50
7/12/2021 8:38,20.40
7/12/2021 8:48,20.40
7/12/2021 8:58,20.40
7/12/2021 9:08,20.40
7/12/2021 9:17,20.50
7/12/2021 9:28,20.60
7/12/2021 9:38,20.60
7/12/2021 9:48,20.70
7/12/2021 9:58,20.70
7/12/2021 10:08,20.80
7/12/2021 10:18,20.90
7/12/2021 10:21,20.90
7/12/2021 10:21,20.90
7/12/2021 10:28,21.00
7/12/2021 10:37,21.00
7/12/2021 10:48,21.00
7/12/2021 10:58,21.10
7/12/2021 11:08,21.20
7/12/2021 11:18,21.20
7/12/2021 11:28,21.20
7/12/2021 11:38,21.20
7/12/2021 11:48,21.30
7/12/2021 11:58,21.40
7/12/2021 12:07,21.40
7/12/2021 12:17,21.50
7/12/2021 12:27,21.50
7/12/2021 12:37,21.50
7/12/2021 12:47,21.50
7/12/2021 12:58,21.50
7/12/2021 13:08,21.60
7/12/2021 13:18,21.80
7/12/2021 13:28,21.90
7/12/2021 13:38,21.90
7/12/2021 13:45,21.90
7/12/2021 13:47,21.90
7/12/2021 13:57,21.90
7/12/2021 14:08,21.90
7/12/2021 14:18,22.00
7/12/2021 14:28,22.10
7/12/2021 14:38,22.20
7/12/2021 14:48,22.20
7/12/2021 14:58,22.30
7/12/2021 15:08,22.40
7/12/2021 15:18,22.40
7/12/2021 15:28,22.30
7/12/2021 15:38,22.30
7/12/2021 15:48,22.30
7/12/2021 15:58,22.20
7/12/2021 16:08,22.10
7/12/2021 16:18,22.10
7/12/2021 16:28,22.10
7/12/2021 16:38,22.10
7/12/2021 16:47,22.10
7/12/2021 16:48,22.10
7/12/2021 16:58,22.10
7/12/2021 17:08,22.10
7/12/2021 17:18,22.10
7/12/2021 17:28,22.10
7/12/2021 17:38,22.10
7/12/2021 17:48,22.10
7/12/2021 17:58,22.00
7/12/2021 18:08,22.00
7/12/2021 18:18,22.00
7/12/2021 18:28,22.00
7/12/2021 18:38,21.90
7/12/2021 18:48,21.90
7/12/2021 18:58,21.90
7/12/2021 19:08,21.90
7/12/2021 19:18,21.90
7/12/2021 19:28,21.90
7/12/2021 19:38,21.80
7/12/2021 19:48,21.80
7/12/2021 19:58,21.80
7/12/2021 20:04,21.80
7/12/2021 20:08,21.80
7/12/2021 20:18,21.80
7/12/2021 20:28,21.80
7/12/2021 20:38,21.80
7/12/2021 20:48,21.80
7/12/2021 20:58,21.80
7/12/2021 21:08,21.70
7/12/2021 21:18,21.70
7/12/2021 21:28,21.70
7/12/2021 21:38,21.70
7/12/2021 21:48,21.70
7/12/2021 21:58,21.70
7/12/2021 22:08,21.70
7/12/2021 22:18,21.70
7/12/2021 22:28,21.70
7/12/2021 22:38,21.60
7/12/2021 22:48,21.60
7/12/2021 22:58,21.60
7/12/2021 23:08,21.60
7/12/2021 23:18,21.60
7/12/2021 23:28,21.60
7/12/2021 23:30,21.60
7/12/2021 23:38,21.60
7/12/2021 23:48,21.60
7/12/2021 23:58,21.60
7/13/2021 0:08,21.60
7/13/2021 0:18,21.60
7/13/2021 0:28,21.60
7/13/2021 0:38,21.60
7/13/2021 0:48,21.60
7/13/2021 0:58,21.60
7/13/2021 1:08,21.60
7/13/2021 1:18,21.60
7/13/2021 1:28,21.60
7/13/2021 1:38,21.60
7/13/2021 1:48,21.60
7/13/2021 1:58,21.60
7/13/2021 2:08,21.60
7/13/2021 2:18,21.60
7/13/2021 2:28,21.60
7/13/2021 2:38,21.60
7/13/2021 2:42,21.60
7/13/2021 2:48,21.60
7/13/2021 2:58,21.60
7/13/2021 3:08,21.60
7/13/2021 3:18,21.60
7/13/2021 3:28,21.60
7/13/2021 3:38,21.50
7/13/2021 3:48,21.50
7/13/2021 3:58,21.50
7/13/2021 4:08,21.50
7/13/2021 4:18,21.50
7/13/2021 4:28,21.50
7/13/2021 4:38,21.50
7/13/2021 4:48,21.50
7/13/2021 4:58,21.50
7/13/2021 5:08,21.50
7/13/2021 5:18,21.50
7/13/2021 5:28,21.50
7/13/2021 5:38,21.50
7/13/2021 5:43,21.50
7/13/2021 5:48,21.50
7/13/2021 5:58,21.50
7/13/2021 6:08,21.50
7/13/2021 6:18,21.50
7/13/2021 6:28,21.50
7/13/2021 6:38,21.50
7/13/2021 6:48,21.50
7/13/2021 6:58,21.50
7/13/2021 7:08,21.40
7/13/2021 7:18,21.40
7/13/2021 7:28,21.30
7/13/2021 7:38,21.20
7/13/2021 7:48,21.20
7/13/2021 7:58,21.20
7/13/2021 8:08,21.20
7/13/2021 8:18,21.10
7/13/2021 8:28,21.20
7/13/2021 8:38,21.20
7/13/2021 8:48,21.20
7/13/2021 8:58,21.30
7/13/2021 9:08,21.30
7/13/2021 9:08,21.30
7/13/2021 9:18,21.30
7/13/2021 9:28,21.50
7/13/2021 9:38,21.50
7/13/2021 9:48,21.60
7/13/2021 9:58,21.70
7/13/2021 10:08,21.80
7/13/2021 10:18,21.90
7/13/2021 10:28,22.00
7/13/2021 10:38,22.10
7/13/2021 10:48,22.00
7/13/2021 10:58,22.00
7/13/2021 11:08,22.10
7/13/2021 11:28,22.40
7/13/2021 11:38,22.40
7/13/2021 11:48,22.50
7/13/2021 11:58,22.50
7/13/2021 12:08,22.40
7/13/2021 12:18,22.30
7/13/2021 12:24,22.30
7/13/2021 12:28,22.30
7/13/2021 12:38,22.30
7/13/2021 12:48,22.30
7/13/2021 12:58,22.30
7/13/2021 13:08,22.40
7/13/2021 13:18,22.40
7/13/2021 13:28,22.50
7/13/2021 13:38,22.50
7/13/2021 13:48,22.50
7/13/2021 13:58,22.40
7/13/2021 14:09,22.40
7/13/2021 14:18,22.40
7/13/2021 14:28,22.30
7/13/2021 14:38,22.50
7/13/2021 14:48,22.60
7/13/2021 14:58,22.60
7/13/2021 15:08,22.50
7/13/2021 15:18,22.50
7/13/2021 15:28,22.40
7/13/2021 15:35,22.40
7/13/2021 15:38,22.40
7/13/2021 15:48,22.30
7/13/2021 15:58,22.30
7/13/2021 16:08,22.30
7/13/2021 16:18,22.30
7/13/2021 16:28,22.30
7/13/2021 16:38,22.20
7/13/2021 16:48,22.20
7/13/2021 16:58,22.20
7/13/2021 17:08,22.20
7/13/2021 17:18,22.20
7/13/2021 17:28,22.20
7/13/2021 17:38,22.20
7/13/2021 17:48,22.10
7/13/2021 17:59,22.10
7/13/2021 18:09,22.10
7/13/2021 18:18,22.10
7/13/2021 18:28,22.10
7/13/2021 18:39,22.10
7/13/2021 18:48,22.10
7/13/2021 18:58,22.10
7/13/2021 19:02,22.10
7/13/2021 19:08,22.10
7/13/2021 19:18,22.10
7/13/2021 19:29,22.10
7/13/2021 19:38,22.10
7/13/2021 19:49,22.10
7/13/2021 19:58,22.00
7/13/2021 20:08,22.00
7/13/2021 20:18,22.00
7/13/2021 20:28,22.00
7/13/2021 20:48,22.00
7/13/2021 20:58,22.00
7/13/2021 21:09,22.00
7/13/2021 21:18,22.00
7/13/2021 21:28,22.00
7/13/2021 21:38,22.00
7/13/2021 21:49,21.90
7/13/2021 22:05,21.90
7/13/2021 22:08,21.90
7/13/2021 22:18,21.90
7/13/2021 22:29,21.90
7/13/2021 22:39,21.90
7/13/2021 22:48,21.90
7/13/2021 22:58,21.90
7/13/2021 23:08,21.90
7/13/2021 23:18,21.90
7/13/2021 23:29,21.90
7/13/2021 23:38,21.80
7/13/2021 23:48,21.80
7/13/2021 23:58,21.80
7/14/2021 0:08,21.80
7/14/2021 0:18,21.80
7/14/2021 0:29,21.80
7/14/2021 0:38,21.80
7/14/2021 0:48,21.80
7/14/2021 0:58,21.80
7/14/2021 1:08,21.80
7/14/2021 1:12,21.80
7/14/2021 1:18,21.80
7/14/2021 1:28,21.80
7/14/2021 1:38,21.80
7/14/2021 1:48,21.80
7/14/2021 1:58,21.80
7/14/2021 2:08,21.80
7/14/2021 2:18,21.80
7/14/2021 2:28,21.80
7/14/2021 2:38,21.80
7/14/2021 2:48,21.80
7/14/2021 2:58,21.80
7/14/2021 3:08,21.80
7/14/2021 3:18,21.80
7/14/2021 3:28,21.70
7/14/2021 3:38,21.70
7/14/2021 3:48,21.70
7/14/2021 3:58,21.70
7/14/2021 4:09,21.70
7/14/2021 4:16,21.70
7/14/2021 4:18,21.70
7/14/2021 4:28,21.70
7/14/2021 4:38,21.70
7/14/2021 4:49,21.70
7/14/2021 4:59,21.70
7/14/2021 5:09,21.70
7/14/2021 5:19,21.70
7/14/2021 5:29,21.70
7/14/2021 5:39,21.70
7/14/2021 5:49,21.70
7/14/2021 5:59,21.70
7/14/2021 6:09,21.70
7/14/2021 6:19,21.70
7/14/2021 6:29,21.70
7/14/2021 6:39,21.70
7/14/2021 6:49,21.70
7/14/2021 6:59,21.70
7/14/2021 7:09,21.70
7/14/2021 7:19,21.60
7/14/2021 7:29,21.40
7/14/2021 7:39,21.20
7/14/2021 7:41,21.20
7/14/2021 7:49,21.20
7/14/2021 7:59,21.10
7/14/2021 8:09,21.10
7/14/2021 8:19,20.90
7/14/2021 8:29,20.90
7/14/2021 8:39,20.80
7/14/2021 8:48,20.80
7/14/2021 8:58,20.80
7/14/2021 9:19,21.00
7/14/2021 9:29,21.20
7/14/2021 9:39,21.40
7/14/2021 9:48,21.50
7/14/2021 9:59,21.60
7/14/2021 10:09,21.70
7/14/2021 10:19,21.80
7/14/2021 10:29,21.90
7/14/2021 10:39,21.80
7/14/2021 10:48,21.80
7/14/2021 10:59,21.80
7/14/2021 11:04,21.80
7/14/2021 11:09,21.90
7/14/2021 11:19,22.10
7/14/2021 11:29,22.20
7/14/2021 11:39,22.30
7/14/2021 11:49,22.40
7/14/2021 11:59,22.50
7/14/2021 12:08,22.30
7/14/2021 12:18,22.20
7/14/2021 12:28,22.20
7/14/2021 12:39,22.20
7/14/2021 12:49,22.20
7/14/2021 12:59,22.10
7/14/2021 13:09,22.20
7/14/2021 13:19,22.30
7/14/2021 13:29,22.50
7/14/2021 13:39,22.60
7/14/2021 13:49,22.70
7/14/2021 13:59,22.80
7/14/2021 14:09,22.80
7/14/2021 14:19,22.90
7/14/2021 14:28,22.90
7/14/2021 14:29,23.00
7/14/2021 14:39,23.10
7/14/2021 14:49,23.20
7/14/2021 14:59,23.20
7/14/2021 15:09,23.20
7/14/2021 15:19,23.20
7/14/2021 15:29,23.10
7/14/2021 15:39,23.00
7/14/2021 15:49,22.90
7/14/2021 15:59,22.90
7/14/2021 16:09,22.80
7/14/2021 16:19,22.70
7/14/2021 16:29,22.70
7/14/2021 16:39,22.70
7/14/2021 16:49,22.70
7/14/2021 16:59,22.60
7/14/2021 17:09,22.60
7/14/2021 17:19,22.60
7/14/2021 17:29,22.50
7/14/2021 17:39,22.50
7/14/2021 17:49,22.50
7/14/2021 17:56,22.50
7/14/2021 17:59,22.40
7/14/2021 18:09,22.40
7/14/2021 18:19,22.40
7/14/2021 18:29,22.40
7/14/2021 18:39,22.40
7/14/2021 18:49,22.40
7/14/2021 18:59,22.40
7/14/2021 19:09,22.40
7/14/2021 19:19,22.40
7/14/2021 19:29,22.40
7/14/2021 19:39,22.40
7/14/2021 19:49,22.30
7/14/2021 19:59,22.30
7/14/2021 20:09,22.30
7/14/2021 20:19,22.30
7/14/2021 20:29,22.30
7/14/2021 20:39,22.30
7/14/2021 20:49,22.30
7/14/2021 20:59,22.30
7/14/2021 21:09,22.20
7/14/2021 21:11,22.20
7/14/2021 21:19,22.20
7/14/2021 21:29,22.20
7/14/2021 21:39,22.20
7/14/2021 21:49,22.20
7/14/2021 21:59,22.20
7/14/2021 22:09,22.10
7/14/2021 22:19,22.10
7/14/2021 22:29,22.10
7/14/2021 22:39,22.10
7/14/2021 22:49,22.10
7/14/2021 22:59,22.10
7/14/2021 23:09,22.10
7/14/2021 23:19,22.10
7/14/2021 23:29,22.10
7/14/2021 23:39,22.10
7/14/2021 23:49,22.10
7/14/2021 23:59,22.00
7/15/2021 0:09,22.00
7/15/2021 0:19,22.00
7/15/2021 0:23,22.00
7/15/2021 0:29,22.00
7/15/2021 0:39,22.00
7/15/2021 0:49,22.00
7/15/2021 0:59,22.00
7/15/2021 1:09,22.00
7/15/2021 1:19,22.00
7/15/2021 1:29,22.00
7/15/2021 1:39,22.00
7/15/2021 1:49,22.00
7/15/2021 1:59,21.90
7/15/2021 2:09,21.90
7/15/2021 2:19,21.90
7/15/2021 2:29,21.90
7/15/2021 2:39,21.90
7/15/2021 2:49,21.90
7/15/2021 2:59,21.90
7/15/2021 3:09,21.90
7/15/2021 3:19,21.90
7/15/2021 3:24,21.90
7/15/2021 3:29,21.90
7/15/2021 3:39,21.90
7/15/2021 3:49,21.90
7/15/2021 3:59,21.90
7/15/2021 4:09,21.90
7/15/2021 4:19,21.90
7/15/2021 4:29,21.90
7/15/2021 4:39,21.90
7/15/2021 4:49,21.80
7/15/2021 4:59,21.80
7/15/2021 5:09,21.80
7/15/2021 5:19,21.80
7/15/2021 5:29,21.80
7/15/2021 5:39,21.80
7/15/2021 5:49,21.80
7/15/2021 5:59,21.80
7/15/2021 6:09,21.80
7/15/2021 6:19,21.80
7/15/2021 6:29,21.70
7/15/2021 6:33,21.70
7/15/2021 6:39,21.70
7/15/2021 6:49,21.60
7/15/2021 6:59,21.60
7/15/2021 7:09,21.50
7/15/2021 7:19,21.50
7/15/2021 7:29,21.40
7/15/2021 7:39,21.40
7/15/2021 7:49,21.40
7/15/2021 8:09,21.20
7/15/2021 8:19,21.20
7/15/2021 8:29,21.10
7/15/2021 8:39,21.10
7/15/2021 8:49,21.10
7/15/2021 8:59,21.10
7/15/2021 9:09,21.10
7/15/2021 9:19,21.20
7/15/2021 9:29,21.30
7/15/2021 9:39,21.40
7/15/2021 9:49,21.50
7/15/2021 9:49,21.50
7/15/2021 9:59,21.60
7/15/2021 10:09,21.60
7/15/2021 10:19,21.70
7/15/2021 10:29,21.80
7/15/2021 10:39,21.60
7/15/2021 10:49,21.50
7/15/2021 10:59,21.60
7/15/2021 11:09,21.70
7/15/2021 11:19,21.90
7/15/2021 11:29,21.90
7/15/2021 11:39,22.00
7/15/2021 11:49,22.00
7/15/2021 11:59,22.10
7/15/2021 12:09,22.00
7/15/2021 12:19,22.00
7/15/2021 12:29,22.00
7/15/2021 12:39,22.00
7/15/2021 12:49,22.00
7/15/2021 12:59,22.00
7/15/2021 13:08,22.00
7/15/2021 13:09,22.10
7/15/2021 13:19,22.20
7/15/2021 13:29,22.30
7/15/2021 13:39,22.40
7/15/2021 13:49,22.50
7/15/2021 13:59,22.50
7/15/2021 14:09,22.40
7/15/2021 14:19,22.40
7/15/2021 14:29,22.50
7/15/2021 14:39,22.60
7/15/2021 14:49,22.70
7/15/2021 14:59,22.80
7/15/2021 15:09,22.90
7/15/2021 15:19,22.90
7/15/2021 15:29,22.80
7/15/2021 15:39,22.80
7/15/2021 15:49,22.70
7/15/2021 15:59,22.70
7/15/2021 16:09,22.60
7/15/2021 16:19,22.50
7/15/2021 16:27,22.50
7/15/2021 16:29,22.40
7/15/2021 16:39,22.40
7/15/2021 16:49,22.30
7/15/2021 16:59,22.30
7/15/2021 17:09,22.30
7/15/2021 17:19,22.20
7/15/2021 17:29,22.20
7/15/2021 17:39,22.20
7/15/2021 17:49,22.20
7/15/2021 17:59,22.20
7/15/2021 18:09,22.20
7/15/2021 18:19,22.10
7/15/2021 18:29,22.10
7/15/2021 18:39,22.20
7/15/2021 18:59,22.10
7/15/2021 19:09,22.10
7/15/2021 19:19,22.10
7/15/2021 19:29,22.10
7/15/2021 19:39,22.10
7/15/2021 19:41,22.10
7/15/2021 19:49,22.10
7/15/2021 19:59,22.10
7/15/2021 20:09,22.10
7/15/2021 20:19,22.10
7/15/2021 20:29,22.10
7/15/2021 20:39,22.10
7/15/2021 20:49,22.10
7/15/2021 20:59,22.10
7/15/2021 21:09,22.10
7/15/2021 21:19,22.10
7/15/2021 21:29,22.10
7/15/2021 21:39,22.10
7/15/2021 21:49,22.10
7/15/2021 21:59,22.10
7/15/2021 22:09,22.10
7/15/2021 22:19,22.10
7/15/2021 22:29,22.00
7/15/2021 22:39,22.00
7/15/2021 22:49,22.00
7/15/2021 22:59,22.00
7/15/2021 23:08,22.00
7/15/2021 23:09,22.00
7/15/2021 23:19,22.00
7/15/2021 23:29,22.00
7/15/2021 23:39,22.00
7/15/2021 23:49,22.00
7/15/2021 23:59,22.00
7/16/2021 0:09,22.00
7/16/2021 0:19,22.00
7/16/2021 0:29,22.00
7/16/2021 0:39,22.00
7/16/2021 0:49,22.00
7/16/2021 0:59,22.00
7/16/2021 1:09,22.00
7/16/2021 1:19,22.10
7/16/2021 1:29,22.10
7/16/2021 1:39,22.10
7/16/2021 1:49,22.10
7/16/2021 1:59,22.10
7/16/2021 2:09,22.10
7/16/2021 2:19,22.10
7/16/2021 2:26,22.10
7/16/2021 2:29,22.10
7/16/2021 2:39,22.10
7/16/2021 2:49,22.10
7/16/2021 2:59,22.10
7/16/2021 3:09,22.10
7/16/2021 3:19,22.10
7/16/2021 3:29,22.10
7/16/2021 3:39,22.10
7/16/2021 3:49,22.10
7/16/2021 3:59,22.20
7/16/2021 4:09,22.20
7/16/2021 4:19,22.20
7/16/2021 4:29,22.20
7/16/2021 4:39,22.20
7/16/2021 4:49,22.20
7/16/2021 4:59,22.20
7/16/2021 5:09,22.20
7/16/2021 5:19,22.20
7/16/2021 5:29,22.20
7/16/2021 5:30,22.20
7/16/2021 5:39,22.30
7/16/2021 5:49,22.30
7/16/2021 5:59,22.30
7/16/2021 6:09,22.30
7/16/2021 6:19,22.10
7/16/2021 6:29,21.80
7/16/2021 6:39,21.60
7/16/2021 6:49,21.50
7/16/2021 6:59,21.50
7/16/2021 7:09,21.60
7/16/2021 7:19,21.60
7/16/2021 7:29,21.60
7/16/2021 7:39,21.50
7/16/2021 7:49,21.50
7/16/2021 7:59,21.50
7/16/2021 8:09,21.50
7/16/2021 8:19,21.50
7/16/2021 8:29,21.40
7/16/2021 8:37,21.40
7/16/2021 8:39,21.50
7/16/2021 8:49,21.50
7/16/2021 8:59,21.50
7/16/2021 9:09,21.50
7/16/2021 9:19,21.60
7/16/2021 9:29,21.80
7/16/2021 9:39,21.90
7/16/2021 9:49,22.00
7/16/2021 9:59,22.10
7/16/2021 10:09,22.30
7/16/2021 10:19,22.30
7/16/2021 10:29,22.40
7/16/2021 10:39,22.30
7/16/2021 10:49,22.30
7/16/2021 10:59,22.30
7/16/2021 11:09,22.50
7/16/2021 11:19,22.60
7/16/2021 11:29,22.80
7/16/2021 11:39,22.90
7/16/2021 11:49,23.00
7/16/2021 11:53,23.00
7/16/2021 11:59,23.10
7/16/2021 12:09,23.10
7/16/2021 12:19,23.10
7/16/2021 12:29,23.10
7/16/2021 12:39,23.00
7/16/2021 12:49,23.10
7/16/2021 12:59,23.10
7/16/2021 13:09,23.10
7/16/2021 13:29,23.40
7/16/2021 13:39,23.50
7/16/2021 13:49,23.60
7/16/2021 13:59,23.70
7/16/2021 14:09,23.80
7/16/2021 14:19,23.80
7/16/2021 14:29,23.80
7/16/2021 14:39,23.90
7/16/2021 14:49,24.00
7/16/2021 14:59,24.10
7/16/2021 15:09,24.20
7/16/2021 15:18,24.20
7/16/2021 15:19,24.10
7/16/2021 15:29,24.00
7/16/2021 15:39,24.00
7/16/2021 15:49,23.90
7/16/2021 15:59,23.90
7/16/2021 16:09,23.90
7/16/2021 16:19,23.90
7/16/2021 16:29,23.90
7/16/2021 16:39,23.90
7/16/2021 16:49,23.80
7/16/2021 16:59,23.80
7/16/2021 17:09,23.70
7/16/2021 17:19,23.70
7/16/2021 17:29,23.60
7/16/2021 17:39,23.60
7/16/2021 17:49,23.50
7/16/2021 17:59,23.50
7/16/2021 18:19,23.50
7/16/2021 18:29,23.40
7/16/2021 18:34,23.40
7/16/2021 18:39,23.40
7/16/2021 18:49,23.40
7/16/2021 18:59,23.40
7/16/2021 19:09,23.30
7/16/2021 19:19,23.30
7/16/2021 19:29,23.30
7/16/2021 19:39,23.30
7/16/2021 19:49,23.30
7/16/2021 19:59,23.20
7/16/2021 20:09,23.20
7/16/2021 20:19,23.20
7/16/2021 20:29,23.10
7/16/2021 20:39,23.10
7/16/2021 20:49,23.10
7/16/2021 20:59,23.10
7/16/2021 21:09,23.00
7/16/2021 21:19,23.00
7/16/2021 21:29,23.00
7/16/2021 21:39,23.00
7/16/2021 21:44,23.00
7/16/2021 21:49,22.90
7/16/2021 21:59,22.90
7/16/2021 22:09,22.90
7/16/2021 22:19,22.90
7/16/2021 22:29,22.90
7/16/2021 22:39,22.90
7/16/2021 22:49,22.80
7/16/2021 23:09,22.80
7/16/2021 23:19,22.80
7/16/2021 23:29,22.80
7/16/2021 23:39,22.80
7/16/2021 23:49,22.80
7/16/2021 23:59,22.80
7/17/2021 0:09,22.80
7/17/2021 0:19,22.80
7/17/2021 0:29,22.70
7/17/2021 0:39,22.70
7/17/2021 0:49,22.70
7/17/2021 0:55,22.70
7/17/2021 0:59,22.70
7/17/2021 1:09,22.70
7/17/2021 1:19,22.70
7/17/2021 1:29,22.70
7/17/2021 1:39,22.70
7/17/2021 1:49,22.70
7/17/2021 1:59,22.70
7/17/2021 2:09,22.70
7/17/2021 2:19,22.70
7/17/2021 2:29,22.70
7/17/2021 2:39,22.60
7/17/2021 2:49,22.60
7/17/2021 2:59,22.60
7/17/2021 3:09,22.60
7/17/2021 3:19,22.60
7/17/2021 3:29,22.60
7/17/2021 3:39,22.60
7/17/2021 3:49,22.60
7/17/2021 3:56,22.60
7/17/2021 3:59,22.60
7/17/2021 4:09,22.60
7/17/2021 4:19,22.60
7/17/2021 4:29,22.60
7/17/2021 4:39,22.60
7/17/2021 4:49,22.60
7/17/2021 4:59,22.60
7/17/2021 5:09,22.60
7/17/2021 5:19,22.60
7/17/2021 5:29,22.60
7/17/2021 5:39,22.60
7/17/2021 5:49,22.60
7/17/2021 5:59,22.60
7/17/2021 6:09,22.60
7/17/2021 6:19,22.60
7/17/2021 6:29,22.70
7/17/2021 6:39,22.70
7/17/2021 6:49,22.70
7/17/2021 6:59,22.70
7/17/2021 7:09,22.70
7/17/2021 7:15,22.70
7/17/2021 7:19,22.70
7/17/2021 7:29,22.70
7/17/2021 7:40,22.70
7/17/2021 7:50,22.70
7/17/2021 7:59,22.70
7/17/2021 8:09,22.70
7/17/2021 8:20,22.70
7/17/2021 8:29,22.70
7/17/2021 8:40,22.70
7/17/2021 8:49,22.70
7/17/2021 8:59,22.70
7/17/2021 9:09,22.70
7/17/2021 9:19,22.70
7/17/2021 9:29,22.70
7/17/2021 9:39,22.70
7/17/2021 9:49,22.70
7/17/2021 10:09,22.70
7/17/2021 10:19,22.70
7/17/2021 10:29,22.70
7/17/2021 10:39,22.70
7/17/2021 10:39,22.70
7/17/2021 10:49,22.70
7/17/2021 10:59,22.70
7/17/2021 11:09,22.70
7/17/2021 11:19,22.70
7/17/2021 11:29,22.70
7/17/2021 11:39,22.70
7/17/2021 11:49,22.70
7/17/2021 11:59,22.70
7/17/2021 12:09,22.70
7/17/2021 12:19,22.70
7/17/2021 12:29,22.70
7/17/2021 12:39,22.70
7/17/2021 12:49,22.80
7/17/2021 12:59,22.80
7/17/2021 13:10,22.80
7/17/2021 13:19,22.80
7/17/2021 13:29,22.80
7/17/2021 13:39,22.80
7/17/2021 13:47,22.80
7/17/2021 13:49,22.80
7/17/2021 13:59,22.80
7/17/2021 14:09,22.80
7/17/2021 14:19,22.80
